tournament,placing_id,category,gender,age_class,weight_kg,weight_bound,rank,medal,fighter,country,club,weighed,result_source
opvru4-doc-2010-junior,opvru4-doc-2010-0066,Junior Men +85 kg,Men,Junior,85,over,3,bronze,Aleksandar Petrović,,Brodarska Beograd,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-01-1,Men -56 kg,Men,,56,under,1,gold,Plumes................... MAKOUZA Sydney,,ESPACE NOISEEN (93). ....................................................................... 1,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-01-2,Men -56 kg,Men,,56,under,2,silver,Plumes................... CARBONE Romain,,LOIRE BF (42). ...................................................................................... 1,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-02-1,Men -60 kg,Men,,60,under,1,gold,Légers.................... GRENOT Jonathan,,ASC AMIENS (80).................................................................................. 2,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-02-2,Men -60 kg,Men,,60,under,2,silver,Légers.................... ABDELAOUI Aziz,,SAK STRASBOURG (67). ..................................................................... 2,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-03-1,Men -65 kg,Men,,65,under,1,gold,S/Légers. ............... AMGHAR Yazid,,AC BOBIGNY (93). ................................................................................ 3,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-03-2,Men -65 kg,Men,,65,under,2,silver,S/Légers. ............... BIBARD Clément,,.............................. IMPACT AQUITAINE (33)....................................................................... 3,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-04-1,Men -70 kg,Men,,70,under,1,gold,M/Moyens. ............. DENIS Eric,,KC WINTZENHEIM (68). ....................................................................... 4,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-04-2,Men -70 kg,Men,,70,under,2,silver,M/Moyens. ............. LANGLOIS Mehdi,,............................. CO ULIS (91). ........................................................................................ 4,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-05-1,Men -80 kg,Men,,80,under,1,gold,Moyens. ................. MIMOUNI Damien,,ASC CHEVIGNY (21)............................................................................. 6,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-05-2,Men -80 kg,Men,,80,under,2,silver,Moyens. ................. MADISSE Patrick,,MAISON DE QUARTIER CHANTECLER (33)....................................... 6,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-06-1,Men -85 kg,Men,,85,under,1,gold,M/Lourds................ SISSOKO Slimane,,US CRETEIL (94)................................................................................... 7,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-06-2,Men -85 kg,Men,,85,under,2,silver,M/Lourds................ CHEVALIER Ludovic,,LEVALLOIS SC (92)............................................................................... 7,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-07-1,Men open,Men,,,over,1,gold,Lourds.................... HEINI Frédéric,,.................................. BOXING CLUB DE LA SOIG (67).......................................................... 8,,reported
p-finales-elite-a-dunkerque-pdf,p-finales-elite-a-dunkerque-pdf-07-2,Men open,Men,,,over,2,silver,Lourds.................... ROBILLARD Benjamin,,SAVATE NIMOISE (30). ......................................................................... 8,,reported
prvru-doc-2011-senior,prvru-doc-2011-0001,Senior Men -56 kg,Men,Senior,56,under,1,gold,Srđan Nadrljanski,,Novi Sad N. Sad,,reported
prvru-doc-2011-senior,prvru-doc-2011-0002,Senior Men -56 kg,Men,Senior,56,under,2,silver,Goran Rapić,,Milenijum Novi Sad,,reported
prvru-doc-2011-senior,prvru-doc-2011-0003,Senior Men -65 kg,Men,Senior,65,under,1,gold,Darko Knežević,,Vojvodina N.Sad,,reported
prvru-doc-2011-senior,prvru-doc-2011-0004,Senior Men -65 kg,Men,Senior,65,under,2,silver,Darko Grujić,,Ruma Ruma,,reported
prvru-doc-2011-senior,prvru-doc-2011-0005,Senior Men -65 kg,Men,Senior,65,under,3,bronze,Branimir Momić,,La Farge BFC Beočin,,reported
prvru-doc-2011-senior,prvru-doc-2011-0006,Senior Men -70 kg,Men,Senior,70,under,1,gold,Igor Šivoljicki,,Sirmijum Sr.Mitrovica,,reported
prvru-doc-2011-senior,prvru-doc-2011-0007,Senior Men -70 kg,Men,Senior,70,under,2,silver,Goran Kašić,,Banat Zrenjanin,,reported
prvru-doc-2011-senior,prvru-doc-2011-0008,Senior Men -75 kg,Men,Senior,75,under,1,gold,Zoran Romac,,Stara Pazova St. Pazova,,reported
prvru-doc-2011-senior,prvru-doc-2011-0009,Senior Men -75 kg,Men,Senior,75,under,2,silver,Igor Mesaroš,,Banat Zrenjanin,,reported
prvru-doc-2011-senior,prvru-doc-2011-0010,Senior Men -85 kg,Men,Senior,85,under,1,gold,Branislav Plavšić,,Vojvodina N.Sad,,reported
prvru-doc-2011-senior,prvru-doc-2011-0011,Senior Men -85 kg,Men,Senior,85,under,2,silver,Sava Marković,,Ruma Ruma,,reported
prvru-doc-2011-senior,prvru-doc-2011-0012,Senior Men -85 kg,Men,Senior,85,under,3,bronze,Nedeljko Pantelić,,Kaluđerica Beograd,,reported
prvru-doc-2011-senior,prvru-doc-2011-0013,Senior Men +85 kg,Men,Senior,85,over,1,gold,Slobodan Arsenović,,Knez Lazar Obrenovac,,reported
prvru-doc-2011-senior,prvru-doc-2011-0014,Senior Men +85 kg,Men,Senior,85,over,2,silver,Vasilije Petrašević,,La Farge BFC Beočin,,reported
prvru-doc-2011-senior,prvru-doc-2011-0015,Senior Men +85 kg,Men,Senior,85,over,3,bronze,Milan Miljanović,,La Farge BFC Beočin,,reported
prvru-doc-2011-junior,prvru-doc-2011-0016,Junior Men -65 kg,Men,Junior,65,under,1,gold,Mišo Gajić,,Sirmijum Sr.Mitrovica,,reported
prvru-doc-2011-junior,prvru-doc-2011-0017,Junior Men -65 kg,Men,Junior,65,under,2,silver,Milan Knežević,,Stara Pazova St. Pazova,,reported
prvru-doc-2011-junior,prvru-doc-2011-0018,Junior Men -70 kg,Men,Junior,70,under,1,gold,Miloš Vračević,,Stara Pazova St. Pazova,,reported
prvru-doc-2011-junior,prvru-doc-2011-0019,Junior Men -70 kg,Men,Junior,70,under,2,silver,Damjan Marković,,Ruma Ruma,,reported
prvru-doc-2011-junior,prvru-doc-2011-0020,Junior Men -70 kg,Men,Junior,70,under,3,bronze,Bojan Mićević,,Gard Boka,,reported
prvru-doc-2011-junior,prvru-doc-2011-0021,Junior Men -75 kg,Men,Junior,75,under,1,gold,Dušan Muždeka,,Stara Pazova St. Pazova,,reported
prvru-doc-2011-junior,prvru-doc-2011-0022,Junior Men -75 kg,Men,Junior,75,under,2,silver,Nikola Čukić,,Goran Ostojić Beograd,,reported
prvru-doc-2011-junior,prvru-doc-2011-0023,Junior Men -75 kg,Men,Junior,75,under,3,bronze,Goran Sučević,,Banat Zrenjanin,,reported
prvru-doc-2011-junior,prvru-doc-2011-0024,Junior Men -80 kg,Men,Junior,80,under,1,gold,Vukašin Uzelac,,Banat Zrenjanin,,reported
prvru-doc-2011-junior,prvru-doc-2011-0025,Junior Men -80 kg,Men,Junior,80,under,2,silver,Milan Savanović,,Ruma Ruma,,reported
prvru-doc-2011-junior,prvru-doc-2011-0026,Junior Men -80 kg,Men,Junior,80,under,3,bronze,Đorđe Popović,,MS GYM Senta,,reported
prvru-doc-2011-junior,prvru-doc-2011-0027,Junior Men +85 kg,Men,Junior,85,over,1,gold,Dragan Bošnjak,,Gard Boka,,reported
prvru-doc-2011-junior,prvru-doc-2011-0028,Junior Men +85 kg,Men,Junior,85,over,2,silver,Stefan Maletić,,Stara Pazova Stara Pazova,,reported
prvru-doc-2011-junior,prvru-doc-2011-0029,Junior Men +85 kg,Men,Junior,85,over,3,bronze,Danijel Apro,,MS GYM Senta,,reported
prvru-doc-2011-junior,prvru-doc-2011-0030,Junior Women -65 kg,Women,Junior,65,under,1,gold,Sanja Radin,,Jedinstvo Novi Bečej,,reported
prvru-doc-2011-junior,prvru-doc-2011-0031,Junior Women -65 kg,Women,Junior,65,under,2,silver,Ubiparip Vanja,,King Sr. Mitrovica,,reported
prvru-doc-2011-junior,prvru-doc-2011-0032,Junior Women -65 kg,Women,Junior,65,under,1,gold,Savate klub,,Stara Pazova St.Pazova 32 0,,reported
prvru-doc-2011-junior,prvru-doc-2011-0033,Junior Women -65 kg,Women,Junior,65,under,2,silver,Savate klub,,Vojvodina Novi Sad 2 0 0,,reported
prvru-doc-2011-junior,prvru-doc-2011-0034,Junior Women -65 kg,Women,Junior,65,under,3,bronze,Savate boks klub,,Sirmijum Sr.Mitrovica 2 0 0,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0001,Cadet Men -52 kg,Men,Cadet,52,under,1,gold,Nebojša Božić,,Ruma Ruma,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0002,Cadet Men -52 kg,Men,Cadet,52,under,2,silver,Kormanjoš Ferenc,,Jedin. N.Bečej,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0003,Cadet Men -52 kg,Men,Cadet,52,under,3,bronze,Ognjen Rauković,,LaF.BFC Beočin,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0004,Cadet Men -56 kg,Men,Cadet,56,under,1,gold,Srđan Martonoši,,Banat Zrenjanin,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0005,Cadet Men -56 kg,Men,Cadet,56,under,2,silver,Olćan Goran,,Jedinstvo N.Bečej,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0006,Cadet Men -56 kg,Men,Cadet,56,under,3,bronze,Milan Živković,,LaF. BFC Beočin,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0007,Cadet Men -60 kg,Men,Cadet,60,under,1,gold,Bogdan Prokić,,Sirmijum Sr.Mitrov.,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0008,Cadet Men -60 kg,Men,Cadet,60,under,2,silver,Igor Bagonja,,Vojvodina N.Sad,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0009,Cadet Men -60 kg,Men,Cadet,60,under,3,bronze,Nikola Kerezović,,Galaktik Sombor,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0010,Cadet Men -65 kg,Men,Cadet,65,under,1,gold,Vuk Vesić,,Ruma Ruma,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0011,Cadet Men -65 kg,Men,Cadet,65,under,2,silver,Danilo Mitrović,,Ruma Ruma,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0012,Cadet Men -65 kg,Men,Cadet,65,under,3,bronze,Žarko Sedoglavić,,Galaktik Sombor,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0013,Cadet Men -70 kg,Men,Cadet,70,under,1,gold,Srđan Vasilić,,King Sr.Mitrovica,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0014,Cadet Men -70 kg,Men,Cadet,70,under,2,silver,Janjatov Stefan,,Banat Zrenjanin,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0015,Cadet Men -70 kg,Men,Cadet,70,under,3,bronze,Nikola Mirić,,Goran Ostojić BG.,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0016,Cadet Men -75 kg,Men,Cadet,75,under,1,gold,Lazar Vujović,,Vojvodina N.Sad,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0017,Cadet Men -75 kg,Men,Cadet,75,under,2,silver,Nemanja Komadina,,Galaktik Sombor,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0018,Cadet Men -75 kg,Men,Cadet,75,under,3,bronze,Ilić Nebojša,,Galaktik Sombor,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0019,Cadet Men -85 kg,Men,Cadet,85,under,1,gold,Jovan Ikić,,Vojvodina N.Sad,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0020,Cadet Men -85 kg,Men,Cadet,85,under,2,silver,Slavko Nesterović,,Vojvodina N.S.,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0021,Cadet Men -85 kg,Men,Cadet,85,under,3,bronze,Darko Magda,,Banat Zrenjanin,,reported
prvru1-doc-2011-younger-pioneer,prvru1-doc-2011-0022,Younger Pioneer Women -60 kg,Women,Younger Pioneer,60,under,1,gold,Jelena Sedoglavić,,Galaktik Sombor,,reported
prvru1-doc-2011-younger-pioneer,prvru1-doc-2011-0023,Younger Pioneer Women -60 kg,Women,Younger Pioneer,60,under,2,silver,Jelena Milosavljević,,MS GYM Senta,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0024,Older Pioneer Women -52 kg,Women,Older Pioneer,52,under,1,gold,Valentina Keri,,Realini aikido Senta,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0025,Older Pioneer Women -52 kg,Women,Older Pioneer,52,under,2,silver,Marijana Rakić,,Jedinstvo N.Bečej,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0026,Cadet Women -52 kg,Women,Cadet,52,under,1,gold,Slavica Paležević,,Feniks Provo,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0027,Cadet Women -52 kg,Women,Cadet,52,under,2,silver,Radana Knežević,,Milenijum N.Sad,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0028,Cadet Women -60 kg,Women,Cadet,60,under,1,gold,Bojana Andrejić,,Ruma Ruma,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0029,Cadet Women -60 kg,Women,Cadet,60,under,2,silver,Jelena Paležević,,Feniks Provo,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0030,Cadet Women -75 kg,Women,Cadet,75,under,1,gold,Slađana Topalov,,Galaktik Sombor,,reported
prvru1-doc-2011-cadet,prvru1-doc-2011-0031,Cadet Women -75 kg,Women,Cadet,75,under,2,silver,Halas Aniko,,Ringfight.prom. Kanjiža,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0032,Older Pioneer Men -36 kg,Men,Older Pioneer,36,under,1,gold,Nikola Vuković,,Milenijum N.Sad,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0033,Older Pioneer Men -36 kg,Men,Older Pioneer,36,under,2,silver,Dejan Ercegovac,,Ruma Ruma,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0034,Older Pioneer Men -45 kg,Men,Older Pioneer,45,under,1,gold,Glavaški Milivoj,,Jedinstvo N.Bečej,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0035,Older Pioneer Men -45 kg,Men,Older Pioneer,45,under,2,silver,Jevrem Antonić,,Feniks Provo,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0036,Older Pioneer Men -48 kg,Men,Older Pioneer,48,under,1,gold,Nikola Stojkov,,Vojvodina N.Sad,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0037,Older Pioneer Men -48 kg,Men,Older Pioneer,48,under,2,silver,Đorđijev Dimitrije,,Jedins. N.Bečej,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0038,Older Pioneer Men -52 kg,Men,Older Pioneer,52,under,1,gold,Goran Ilić,,Crni Zmaj Petrovaradin,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0039,Older Pioneer Men -52 kg,Men,Older Pioneer,52,under,2,silver,Dragan Mojsilović,,Feniks Provo,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0040,Older Pioneer Men -52 kg,Men,Older Pioneer,52,under,3,bronze,Miloš Petreš,,Galaktik Sombor,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0041,Older Pioneer Men -56 kg,Men,Older Pioneer,56,under,1,gold,Dragan Hajduković,,Jedinstvo N.Bečej,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0042,Older Pioneer Men -56 kg,Men,Older Pioneer,56,under,2,silver,Stefan Rasimić,,La F. BFC Beočin,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0043,Older Pioneer Men -56 kg,Men,Older Pioneer,56,under,3,bronze,Milenko Samardžić,,Milenijum NS,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0044,Older Pioneer Men -60 kg,Men,Older Pioneer,60,under,1,gold,Stefan Radošević,,Ruma Ruma,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0045,Older Pioneer Men -60 kg,Men,Older Pioneer,60,under,2,silver,Aleksandar Damjanović,,Ruma Ruma,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0046,Older Pioneer Men -70 kg,Men,Older Pioneer,70,under,1,gold,Bojan Pavičić,,Galaktik Sombor,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0047,Older Pioneer Men -70 kg,Men,Older Pioneer,70,under,2,silver,Nikola Perić,,Student Niš,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0048,Older Pioneer Men -70 kg,Men,Older Pioneer,70,under,3,bronze,Dejan Tolić,,MS GYM Senta,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0049,Older Pioneer Men -70 kg,Men,Older Pioneer,70,under,1,gold,Savate boks klub,,Ruma Ruma 43 0,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0050,Older Pioneer Men -70 kg,Men,Older Pioneer,70,under,2,silver,Savate klub,,Vojvodina Novi Sad 32 0,,reported
prvru1-doc-2011-older-pioneer,prvru1-doc-2011-0051,Older Pioneer Men -70 kg,Men,Older Pioneer,70,under,3,bronze,KBS,,Galaktik Sombor 3 1 4,,reported
prvru4-doc-senior,prvru4-doc-0001,Senior Men -60 kg,Men,Senior,60,under,1,gold,Vladan Tadić,,Banat Zrenjanin,,reported
prvru4-doc-senior,prvru4-doc-0002,Senior Men -60 kg,Men,Senior,60,under,2,silver,Strahinja Jovović,,Ruma Ruma,,reported
prvru4-doc-senior,prvru4-doc-0003,Senior Men -65 kg,Men,Senior,65,under,1,gold,Damjan Marković,,Ruma Ruma,,reported
prvru4-doc-senior,prvru4-doc-0004,Senior Men -65 kg,Men,Senior,65,under,2,silver,Aleksandar Šarac,,Sirmijum Sr.Mitrovica,,reported
prvru4-doc-senior,prvru4-doc-0005,Senior Men -70 kg,Men,Senior,70,under,1,gold,Igor Šivoljicki,,Sirmijum Sr.Mitrovica,,reported
prvru4-doc-senior,prvru4-doc-0006,Senior Men -70 kg,Men,Senior,70,under,2,silver,Darko Grujić,,Ruma Ruma,,reported
prvru4-doc-senior,prvru4-doc-0007,Senior Men -75 kg,Men,Senior,75,under,1,gold,Miroslav Belošević,,Ruma Ruma,,reported
prvru4-doc-senior,prvru4-doc-0008,Senior Men -75 kg,Men,Senior,75,under,2,silver,Igor Pantić,,Vojvodina N.Sad,,reported
prvru4-doc-senior,prvru4-doc-0009,Senior Men -80 kg,Men,Senior,80,under,1,gold,Miloš Vijuk,,Ruma Ruma,,reported
prvru4-doc-senior,prvru4-doc-0010,Senior Men -80 kg,Men,Senior,80,under,2,silver,Sava Marković,,Ruma Ruma,,reported
prvru4-doc-senior,prvru4-doc-0011,Senior Men -85 kg,Men,Senior,85,under,1,gold,Branislav Plavšić,,Vojvodina N.Sad,,reported
prvru4-doc-senior,prvru4-doc-0012,Senior Men -85 kg,Men,Senior,85,under,2,silver,Nemanja Grujić,,Banat Zrenjanin,,reported
prvru4-doc-senior,prvru4-doc-0013,Senior Men +85 kg,Men,Senior,85,over,1,gold,Ivo Debelić,,Vojvodina N.Sad,,reported
prvru4-doc-senior,prvru4-doc-0014,Senior Men +85 kg,Men,Senior,85,over,2,silver,Radivoj Ćurčić,,Banat Zrenjanin,,reported
prvru4-doc-junior,prvru4-doc-0015,Junior Men -60 kg,Men,Junior,60,under,1,gold,Danilo Mitrović,,Ruma Ruma,,reported
prvru4-doc-junior,prvru4-doc-0016,Junior Men -60 kg,Men,Junior,60,under,2,silver,Igor Bagonja,,Vojvodina N.Sad,,reported
prvru4-doc-junior,prvru4-doc-0017,Junior Men -65 kg,Men,Junior,65,under,1,gold,Bljend Martinaj,,Goran Ostojić Beograd,,reported
prvru4-doc-junior,prvru4-doc-0018,Junior Men -65 kg,Men,Junior,65,under,2,silver,Marko Ružić,,Goran Ostojić Beograd,,reported
prvru4-doc-junior,prvru4-doc-0019,Junior Men -65 kg,Men,Junior,65,under,3,bronze,Petar Božičković,,Sirmijum Sr.Mitrovica,,reported
prvru4-doc-junior,prvru4-doc-0020,Junior Men -70 kg,Men,Junior,70,under,1,gold,Mišo Gajić,,Sirmijum Sr.Mitrovica,,reported
prvru4-doc-junior,prvru4-doc-0021,Junior Men -70 kg,Men,Junior,70,under,2,silver,Nikola Mirić,,Goran Ostojić Beograd,,reported
prvru4-doc-junior,prvru4-doc-0022,Junior Men -70 kg,Men,Junior,70,under,3,bronze,Srđan Vujinović,,Goran Ostojić Beograd,,reported
prvru4-doc-junior,prvru4-doc-0023,Junior Men -75 kg,Men,Junior,75,under,1,gold,Miloš Vračević,,Stara Pazova St. Pazova azova,,reported
prvru4-doc-junior,prvru4-doc-0024,Junior Men -75 kg,Men,Junior,75,under,2,silver,Aleksandar Ignjatović,,Ruma Ruma,,reported
prvru4-doc-junior,prvru4-doc-0025,Junior Men -80 kg,Men,Junior,80,under,1,gold,Jovan Ikić,,Vojvodina N.Sad,,reported
prvru4-doc-junior,prvru4-doc-0026,Junior Men -80 kg,Men,Junior,80,under,2,silver,Darko Magda,,Banat Zrenjanin,,reported
prvru4-doc-junior,prvru4-doc-0027,Junior Men -80 kg,Men,Junior,80,under,3,bronze,Nikola Ribarić,,Goran Ostojić Beograd,,reported
prvru4-doc-junior,prvru4-doc-0028,Junior Men -85 kg,Men,Junior,85,under,1,gold,Ileš Pap,,Vojvodina N.Sad,,reported
prvru4-doc-junior,prvru4-doc-0029,Junior Men -85 kg,Men,Junior,85,under,2,silver,Petar Urošević,,Stara Pazova Stara Pazova,,reported
prvru4-doc-junior,prvru4-doc-0030,Junior Men -85 kg,Men,Junior,85,under,3,bronze,Milan Janković,,LaFarge-BFC Beočin,,reported
prvru4-doc-junior,prvru4-doc-0031,Junior Men +85 kg,Men,Junior,85,over,1,gold,Nikola Nikolić,,Goran Ostojić Beograd,,reported
prvru4-doc-junior,prvru4-doc-0032,Junior Men +85 kg,Men,Junior,85,over,2,silver,Zoran Savić,,Stara Pazova Stara Pazova,,reported
prvru4-doc-junior,prvru4-doc-0033,Junior Women -56 kg,Women,Junior,56,under,1,gold,Milica Nedeljković,,Vojvodina N.Sad,,reported
prvru4-doc-junior,prvru4-doc-0034,Junior Women -56 kg,Women,Junior,56,under,2,silver,Ivana Pilipović,,Vojvodina N.Sad,,reported
prvru4-doc-junior,prvru4-doc-0035,Junior Women -60 kg,Women,Junior,60,under,1,gold,Sandra Radulović,,Sirmijum Sr.Mitrovica,,reported
prvru4-doc-junior,prvru4-doc-0036,Junior Women -60 kg,Women,Junior,60,under,2,silver,Bojana Andrejić,,Ruma Ruma,,reported
prvru4-doc-junior,prvru4-doc-0037,Junior Women -65 kg,Women,Junior,65,under,1,gold,Teodora Manić,,Goran Ostojić Beograd,,reported
prvru4-doc-junior,prvru4-doc-0038,Junior Women -65 kg,Women,Junior,65,under,2,silver,Sanja Radin,,Jedinstvo Novi Bečej,,reported
prvru4-doc-junior,prvru4-doc-0039,Junior Women -65 kg,Women,Junior,65,under,3,bronze,Sanela Duraković,,Banat Zrenjanin,,reported
prvru4-doc-junior,prvru4-doc-0040,Junior Women -65 kg,Women,Junior,65,under,1,gold,Savate klub,,Vojvodina Novi Sad 53 0,,reported
prvru4-doc-junior,prvru4-doc-0041,Junior Women -65 kg,Women,Junior,65,under,2,silver,Savate boks klub,,Ruma Ruma 4 5 0,,reported
prvru4-doc-junior,prvru4-doc-0042,Junior Women -65 kg,Women,Junior,65,under,3,bronze,Savate klub,,Goran Ostojić Beograd 32 2,,reported
prvsbg-doc-2010,prvsbg-doc-2010-0001,-60 kg,,,60,under,1,gold,Siniša Zeljković: Viša poslovna škola Novi Sad član SK,,Vojvodina N.Sad,,reported
prvsbg-doc-2010,prvsbg-doc-2010-0002,-60 kg,,,60,under,2,silver,Strahinja Jovović: Fakultet sporta i fizičkog vaspitanja N.Sad član SBK,,Ruma,,reported
prvsbg-doc-2010,prvsbg-doc-2010-0003,-65 kg,,,65,under,1,gold,"Nenad Hornjak: Fakultet za sport i kulturu Novi Sad, član SK",,Milenijum N.Sad,,reported
prvsbg-doc-2010,prvsbg-doc-2010-0004,-65 kg,,,65,under,2,silver,"Miroslav Beloševi: Viša železnička škola Beograd, član SBK",,Ruma Ruma,,reported
prvsbg-doc-2010,prvsbg-doc-2010-0005,-70 kg,,,70,under,1,gold,"Goran Kašić: Fakultet sporta i fizičkog vaspitanja N.Sad, član SK",,Banat Zrenjanin,,reported
prvsbg-doc-2010,prvsbg-doc-2010-0006,-70 kg,,,70,under,2,silver,"Darko Knežević: Viša tehnička škola Novi Sad, član SK",,Vojvodina N.Sad,,reported
prvsbg-doc-2010,prvsbg-doc-2010-0007,-70 kg,,,70,under,3,bronze,"Marko Nenadić: Pilotska akademija Beograd, član SK",,Goran Ostojić Beograd,,reported
prvsbg-doc-2010,prvsbg-doc-2010-0008,-76 kg,,,75,under,1,gold,"Predrag Darijevi: Pravni fakultet Novi Sad, član SK",,Banat Zrenjanin,,reported
prvsbg-doc-2010,prvsbg-doc-2010-0009,-76 kg,,,75,under,2,silver,"Feđa Piščević: Fakultet za sport i fizičko vaspitanje Beograd, član SK",,Goran Ostojić BG,,reported
